-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2025 in LST
Location: latitude  25.9224   longitude 75.4557 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 306.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M      MERRA-2 Temperature at 2 Meters (F) 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M
2022,5,10,97.92,15.61
2022,5,11,99.59,16.21
2022,5,12,100.6,15.23
2022,5,13,102.07,11.89
2022,5,14,102.45,12.69
2022,5,15,100.99,15.09
2022,5,16,97.72,17.11
2022,5,17,96.21,16.54
2022,5,18,97.29,16.36
2022,5,19,100.08,13.06
2022,5,20,101.1,16.3
2022,5,21,97.16,24.23
2022,5,22,96.21,30.35
2022,5,23,94.24,40.67
2022,5,24,90.61,48.56
2022,5,25,90.25,47.88
2022,5,26,92.34,38.95
2022,5,27,94.73,33.07
2022,5,28,96.53,32.99
2022,5,29,96.89,32.46
2022,5,30,97.23,27.71
2022,5,31,97.12,23.9
2022,6,1,97.84,20.98
2022,6,2,97.79,19.76
2022,6,3,99.39,17.4
2022,6,4,98.1,15.44
2022,6,5,96.87,16.65
2022,6,6,97.56,19.11
2022,6,7,98.44,18.41
2022,6,8,96.6,23.06
2022,6,9,98.58,25.48
2022,6,10,99.12,26.03
2022,6,11,99.27,27.47
2022,6,12,97.83,34.89
2022,6,13,96.06,38.95
2022,6,14,94.08,43.25
2022,6,15,91.06,51.64
2022,6,16,90.93,57.46
2022,6,17,91.4,57.04
2022,6,18,87.57,66.29
2022,6,19,87.98,68.6
2022,6,20,88.48,66.21
2022,6,21,87.57,62.17
2022,6,22,88.47,57.58
2022,6,23,89.51,54.08
2022,6,24,91.29,42.88
2022,6,25,94.32,39.36
2022,6,26,93.49,48.69
2022,6,27,95.11,51.25
2022,6,28,90.41,61.35
2022,6,29,90.3,63.52
2022,6,30,85.28,72.4
2022,7,1,83.5,80.92
2022,7,2,83.89,81.59
2022,7,3,85.1,78.19
2022,7,4,86.67,74.85
2022,7,5,88.18,70.66
2022,7,6,87.33,72.85
2022,7,7,87.04,73.82
2022,7,8,87.67,75.31
2022,7,9,87.57,75.65
2022,7,10,87.57,73.05
2022,7,11,87.85,70.71
2022,7,12,87.89,72.13
2022,7,13,88.43,72.15
2022,7,14,88.79,71.65
2022,7,15,86.85,75.3
2022,7,16,83.64,80.5
2022,7,17,84.38,81.06
2022,7,18,86.47,77.31
2022,7,19,87.04,77.58
2022,7,20,84.69,85.42
2022,7,21,83.91,81.53
2022,7,22,80.49,89.29
2022,7,23,81.34,88.07
2022,7,24,83.07,85.63
2022,7,25,81.5,86.7
2022,7,26,80.02,90.68
2022,7,27,79.32,89.36
2022,7,28,81.48,85.69
2022,7,29,81.14,86.57
2022,7,30,81.32,85.14
2022,7,31,81.05,84.51
2022,8,1,81.43,84.8
2022,8,2,82.62,85.69
2022,8,3,83.8,83.12
2022,8,4,82.58,85.98
2022,8,5,81.7,88.51
2022,8,6,84.09,81.97
2022,8,7,82.56,87.81
2022,8,8,82.89,83.98
2022,8,9,82.65,87.07
2022,8,10,83.03,82.42
2022,8,11,80.1,89.53
2022,8,12,81.72,86.36
2022,8,13,80.89,87.78
2022,8,14,81.19,85.72
2022,8,15,81.0,87.64
2022,8,16,78.91,91.94
2022,8,17,80.38,87.86
2022,8,18,80.1,87.11
2022,8,19,81.36,86.12
2022,8,20,80.13,87.83
2022,8,21,79.75,89.75
2022,8,22,79.39,91.11
2022,8,23,79.72,89.69
2022,8,24,78.6,86.18
2022,8,25,78.55,87.13
2022,8,26,78.44,84.85
2022,8,27,78.33,84.46
2022,8,28,78.6,84.01
2022,8,29,78.82,81.56
2022,8,30,80.96,82.17
2022,8,31,81.37,84.37
2022,9,1,82.81,82.74
2022,9,2,81.3,86.68
2022,9,3,81.79,85.33
2022,9,4,81.01,85.37
2022,9,5,80.74,86.5
2022,9,6,82.0,78.85
2022,9,7,82.87,76.05
2022,9,8,83.25,77.99
2022,9,9,82.53,84.36
2022,9,10,82.36,85.9
2022,9,11,80.85,89.38
2022,9,12,81.45,86.28
2022,9,13,80.92,85.31
2022,9,14,80.47,87.34
2022,9,15,80.73,86.93
2022,9,16,80.85,86.18
2022,9,17,80.87,82.89
2022,9,18,80.47,82.04
2022,9,19,81.03,79.49
2022,9,20,81.3,79.99
2022,9,21,80.29,82.74
2022,9,22,80.42,87.19
2022,9,23,80.28,87.74
2022,9,24,79.66,85.99
2022,9,25,79.3,83.48
2022,9,26,80.73,77.94
2022,9,27,80.13,76.19
2022,9,28,79.92,77.36
2022,9,29,80.2,76.31
2022,9,30,79.93,76.14
2022,10,1,79.7,74.64
2022,10,2,79.43,72.84
2022,10,3,79.74,71.69
2022,10,4,79.77,72.19
2022,10,5,79.95,79.33
2022,10,6,78.06,86.4
2022,10,7,74.39,90.62
2022,10,8,75.45,93.52
2022,10,9,78.42,82.51
2022,10,10,79.18,79.91
2022,10,11,78.98,70.3
2022,10,12,75.52,69.34
2022,10,13,75.45,65.48
2022,10,14,75.36,62.63
2022,10,15,75.18,56.41
2022,10,16,73.09,60.57
2022,10,17,71.94,70.48
2022,10,18,71.69,69.84
2022,10,19,71.76,68.76
2022,10,20,72.09,67.85
2022,10,21,71.22,67.86
2022,10,22,72.27,63.45
2022,10,23,73.18,56.09
2022,10,24,71.98,54.94
2022,10,25,71.26,58.54
2022,10,26,72.09,64.75
2022,10,27,73.33,65.95
2022,10,28,73.58,61.78
2022,10,29,71.87,64.81
2022,10,30,72.64,66.81
2022,10,31,72.97,62.76
2022,11,1,71.62,64.29
2022,11,2,71.46,61.13
2022,11,3,72.93,59.72
2022,11,4,73.8,63.08
2022,11,5,74.55,58.49
2022,11,6,73.33,59.33
2022,11,7,75.54,61.46
2022,11,8,75.97,66.02
2022,11,9,72.57,74.93
2022,11,10,72.41,74.33
2022,11,11,72.41,65.68
2022,11,12,69.58,54.73
2022,11,13,68.27,59.99
2022,11,14,68.05,64.62
2022,11,15,70.16,62.47
2022,11,16,67.86,62.41
2022,11,17,66.65,51.11
2022,11,18,65.62,51.64
2022,11,19,64.78,59.91
2022,11,20,66.42,53.08
2022,11,21,65.41,51.96
2022,11,22,66.9,48.38
2022,11,23,66.6,42.07
2022,11,24,65.75,40.1
2022,11,25,63.55,51.3
2022,11,26,65.03,49.06
2022,11,27,63.81,54.08
2022,11,28,63.64,60.99
2022,11,29,63.55,60.77
2022,11,30,64.47,55.12
2022,12,1,63.91,54.89
2022,12,2,61.92,58.93
2022,12,3,62.82,58.3
2022,12,4,62.94,61.1
2022,12,5,62.51,63.92
2022,12,6,62.85,55.62
2022,12,7,63.23,42.42
2022,12,8,63.79,43.14
2022,12,9,63.63,47.03
2022,12,10,63.14,54.31
2022,12,11,63.68,58.29
2022,12,12,65.93,55.72
2022,12,13,65.48,53.96
2022,12,14,63.99,53.06
2022,12,15,64.44,51.41
2022,12,16,64.47,44.58
2022,12,17,63.0,45.59
2022,12,18,63.36,45.09
2022,12,19,62.56,51.01
2022,12,20,62.94,53.58
2022,12,21,61.57,62.34
2022,12,22,58.91,68.85
2022,12,23,58.96,62.09
2022,12,24,55.45,59.58
2022,12,25,54.54,43.18
2022,12,26,53.8,48.44
2022,12,27,56.3,47.14
2022,12,28,58.5,43.55
2022,12,29,61.29,47.4
2022,12,30,63.91,50.47
2022,12,31,58.41,54.24
2023,1,1,55.29,48.33
2023,1,2,54.39,56.48
2023,1,3,52.18,61.17
2023,1,4,49.03,51.98
2023,1,5,47.14,53.45
2023,1,6,48.16,54.17
2023,1,7,52.74,56.12
2023,1,8,58.8,44.92
2023,1,9,60.06,46.51
2023,1,10,63.9,45.65
2023,1,11,63.88,49.2
2023,1,12,64.76,51.78
2023,1,13,61.93,48.17
2023,1,14,54.48,42.31
2023,1,15,50.54,23.79
2023,1,16,52.21,24.38
2023,1,17,54.05,27.98
2023,1,18,52.65,35.0
2023,1,19,53.56,43.74
2023,1,20,55.22,50.71
2023,1,21,57.42,49.81
2023,1,22,60.48,52.05
2023,1,23,61.43,60.84
2023,1,24,60.82,44.99
2023,1,25,56.79,45.67
2023,1,26,55.36,34.7
2023,1,27,55.26,31.19
2023,1,28,58.64,35.42
2023,1,29,63.84,63.75
2023,1,30,64.17,75.77
2023,1,31,60.22,67.85
2023,2,1,57.42,53.0
2023,2,2,60.48,46.92
2023,2,3,63.32,41.75
2023,2,4,65.35,43.02
2023,2,5,67.55,42.73
2023,2,6,67.71,45.56
2023,2,7,63.0,46.02
2023,2,8,65.88,36.7
2023,2,9,66.74,40.25
2023,2,10,67.69,48.57
2023,2,11,66.43,52.07
2023,2,12,61.38,36.57
2023,2,13,59.29,35.13
2023,2,14,66.0,30.29
2023,2,15,68.2,39.19
2023,2,16,71.47,36.32
2023,2,17,73.26,35.09
2023,2,18,73.13,33.68
2023,2,19,75.31,27.0
2023,2,20,73.92,23.88
2023,2,21,73.54,26.97
2023,2,22,74.66,31.45
2023,2,23,73.99,29.2
2023,2,24,72.27,28.68
2023,2,25,74.61,29.81
2023,2,26,76.06,28.87
2023,2,27,77.38,26.55
2023,2,28,75.87,27.08
2023,3,1,74.71,31.54
2023,3,2,76.28,30.73
2023,3,3,79.39,27.48
2023,3,4,78.78,28.85
2023,3,5,77.31,33.43
2023,3,6,76.3,32.51
2023,3,7,75.96,31.11
2023,3,8,75.22,48.78
2023,3,9,72.54,52.17
2023,3,10,75.18,41.08
2023,3,11,76.5,33.1
2023,3,12,78.96,31.67
2023,3,13,82.74,29.68
2023,3,14,81.52,31.71
2023,3,15,81.37,29.52
2023,3,16,77.97,35.61
2023,3,17,77.59,43.6
2023,3,18,74.89,56.63
2023,3,19,76.96,50.76
2023,3,20,71.92,64.94
2023,3,21,73.67,58.14
2023,3,22,74.53,52.35
2023,3,23,77.68,45.65
2023,3,24,79.11,44.1
2023,3,25,75.52,40.58
2023,3,26,77.27,40.0
2023,3,27,77.32,39.49
2023,3,28,78.46,31.48
2023,3,29,81.73,26.69
2023,3,30,79.95,35.77
2023,3,31,75.22,59.14
2023,4,1,76.6,53.94
2023,4,2,78.84,43.52
2023,4,3,79.34,38.6
2023,4,4,80.01,42.82
2023,4,5,80.37,41.57
2023,4,6,82.4,31.32
2023,4,7,81.41,29.17
2023,4,8,81.99,26.55
2023,4,9,83.16,24.16
2023,4,10,86.68,18.19
2023,4,11,87.87,18.82
2023,4,12,89.01,24.44
2023,4,13,88.61,24.91
2023,4,14,88.5,23.11
2023,4,15,90.81,20.4
2023,4,16,90.59,19.06
2023,4,17,90.25,21.11
2023,4,18,92.28,21.03
2023,4,19,90.97,21.57
2023,4,20,88.75,22.99
2023,4,21,87.08,13.12
2023,4,22,85.57,13.55
2023,4,23,83.95,19.5
2023,4,24,82.09,29.7
2023,4,25,84.79,26.15
2023,4,26,85.69,25.11
2023,4,27,87.13,31.59
2023,4,28,86.16,32.91
2023,4,29,78.08,54.35
2023,4,30,75.79,60.76
2023,5,1,78.01,61.58
2023,5,2,81.61,56.36
2023,5,3,81.99,56.86
2023,5,4,83.79,48.89
2023,5,5,85.42,45.8
2023,5,6,87.78,43.84
2023,5,7,87.19,40.63
2023,5,8,87.55,32.85
2023,5,9,85.69,28.15
2023,5,10,86.4,23.98
2023,5,11,89.94,20.82
2023,5,12,92.14,17.61
2023,5,13,94.93,17.59
2023,5,14,93.69,23.89
2023,5,15,93.7,27.14
2023,5,16,94.39,27.46
2023,5,17,94.75,31.27
2023,5,18,94.68,29.29
2023,5,19,93.81,25.43
2023,5,20,95.58,21.69
2023,5,21,97.86,21.0
2023,5,22,98.74,23.45
2023,5,23,98.6,21.88
2023,5,24,93.76,32.51
2023,5,25,89.64,47.48
2023,5,26,88.59,55.21
2023,5,27,89.24,56.08
2023,5,28,86.16,61.72
2023,5,29,85.23,57.58
2023,5,30,85.87,53.7
2023,5,31,83.64,53.57
2023,6,1,85.98,53.06
2023,6,2,86.16,58.11
2023,6,3,89.4,55.1
2023,6,4,87.82,53.36
2023,6,5,89.17,47.06
2023,6,6,91.51,42.92
2023,6,7,91.87,38.04
2023,6,8,92.43,44.8
2023,6,9,91.44,42.85
2023,6,10,92.39,39.47
2023,6,11,93.6,44.02
2023,6,12,96.48,39.12
2023,6,13,97.11,35.42
2023,6,14,95.52,37.64
2023,6,15,94.82,39.58
2023,6,16,93.31,44.38
2023,6,17,86.65,60.72
2023,6,18,85.77,71.13
2023,6,19,83.62,79.01
2023,6,20,86.2,74.04
2023,6,21,87.49,67.15
2023,6,22,85.51,70.48
2023,6,23,87.51,66.6
2023,6,24,84.76,76.18
2023,6,25,84.09,79.83
2023,6,26,82.65,83.94
2023,6,27,81.0,85.35
2023,6,28,80.89,87.48
2023,6,29,83.71,79.66
2023,6,30,83.77,82.97
2023,7,1,84.83,80.12
2023,7,2,85.26,79.46
2023,7,3,86.79,74.59
2023,7,4,88.99,70.48
2023,7,5,88.11,75.89
2023,7,6,83.39,86.3
2023,7,7,83.25,83.0
2023,7,8,84.45,79.37
2023,7,9,84.2,81.38
2023,7,10,83.5,84.01
2023,7,11,83.61,83.11
2023,7,12,84.87,80.26
2023,7,13,84.51,81.98
2023,7,14,82.98,82.51
2023,7,15,81.48,87.09
2023,7,16,82.8,83.87
2023,7,17,83.53,83.47
2023,7,18,83.88,85.05
2023,7,19,85.6,79.73
2023,7,20,86.07,78.2
2023,7,21,86.29,80.04
2023,7,22,86.09,80.5
2023,7,23,84.43,82.94
2023,7,24,85.33,81.77
2023,7,25,84.13,86.84
2023,7,26,82.17,90.84
2023,7,27,82.02,89.84
2023,7,28,82.04,90.12
2023,7,29,82.0,85.64
2023,7,30,82.87,85.74
2023,7,31,83.21,84.47
2023,8,1,83.62,83.25
2023,8,2,83.17,84.38
2023,8,3,82.11,84.34
2023,8,4,81.57,85.32
2023,8,5,81.95,85.49
2023,8,6,82.44,82.48
2023,8,7,81.7,80.94
2023,8,8,80.87,82.83
2023,8,9,81.95,81.53
2023,8,10,81.72,82.18
2023,8,11,81.18,81.15
2023,8,12,81.14,81.66
2023,8,13,79.72,84.43
2023,8,14,80.91,81.04
2023,8,15,80.91,82.7
2023,8,16,82.47,81.61
2023,8,17,82.15,80.08
2023,8,18,82.36,79.77
2023,8,19,83.39,81.38
2023,8,20,85.59,77.88
2023,8,21,85.6,79.58
2023,8,22,81.5,87.46
2023,8,23,81.46,81.39
2023,8,24,80.98,77.89
2023,8,25,80.87,78.07
2023,8,26,81.01,77.8
2023,8,27,81.03,77.37
2023,8,28,81.12,75.62
2023,8,29,81.59,76.18
2023,8,30,82.98,74.46
2023,8,31,83.5,72.26
2023,9,1,84.63,69.59
2023,9,2,83.26,66.35
2023,9,3,82.83,65.4
2023,9,4,84.27,62.67
2023,9,5,85.01,63.89
2023,9,6,83.08,76.0
2023,9,7,83.41,72.97
2023,9,8,84.24,73.39
2023,9,9,83.7,77.03
2023,9,10,85.35,74.3
2023,9,11,86.22,70.65
2023,9,12,84.33,71.72
2023,9,13,82.42,73.16
2023,9,14,85.23,71.79
2023,9,15,83.79,81.79
2023,9,16,81.14,85.56
2023,9,17,80.01,86.75
2023,9,18,78.3,86.32
2023,9,19,82.15,79.39
2023,9,20,83.77,75.45
2023,9,21,85.46,72.69
2023,9,22,82.13,84.25
2023,9,23,84.15,77.95
2023,9,24,84.58,74.47
2023,9,25,83.62,76.16
2023,9,26,83.93,74.68
2023,9,27,84.18,71.97
2023,9,28,83.88,60.02
2023,9,29,82.81,51.46
2023,9,30,83.17,48.29
2023,10,1,82.45,50.53
2023,10,2,82.8,47.29
2023,10,3,80.28,51.86
2023,10,4,78.66,50.51
2023,10,5,78.66,54.89
2023,10,6,80.28,57.12
2023,10,7,80.51,60.1
2023,10,8,81.03,61.77
2023,10,9,81.5,58.86
2023,10,10,80.98,63.28
2023,10,11,81.82,56.52
2023,10,12,82.98,54.21
2023,10,13,84.04,53.89
2023,10,14,82.54,55.02
2023,10,15,82.15,54.2
2023,10,16,79.99,57.56
2023,10,17,78.4,63.06
2023,10,18,78.87,59.27
2023,10,19,77.81,52.08
2023,10,20,78.22,50.4
2023,10,21,78.44,53.11
2023,10,22,78.85,53.0
2023,10,23,77.38,51.29
2023,10,24,76.91,47.0
2023,10,25,77.58,44.8
2023,10,26,76.19,45.08
2023,10,27,77.85,37.67
2023,10,28,78.85,39.42
2023,10,29,80.2,39.56
2023,10,30,79.54,40.9
2023,10,31,78.26,45.21
2023,11,1,78.22,43.12
2023,11,2,78.21,37.37
2023,11,3,79.05,30.91
2023,11,4,78.4,34.67
2023,11,5,81.75,32.18
2023,11,6,80.64,33.5
2023,11,7,81.39,33.76
2023,11,8,80.62,32.3
2023,11,9,80.91,32.75
2023,11,10,79.77,36.66
2023,11,11,72.55,43.5
2023,11,12,70.72,43.55
2023,11,13,72.18,38.97
2023,11,14,69.1,44.69
2023,11,15,69.06,42.1
2023,11,16,66.99,41.01
2023,11,17,66.74,41.23
2023,11,18,69.19,35.42
2023,11,19,68.79,49.62
2023,11,20,70.81,54.63
2023,11,21,70.97,51.43
2023,11,22,68.25,35.27
2023,11,23,68.61,33.18
2023,11,24,67.8,36.22
2023,11,25,66.67,41.82
2023,11,26,66.24,40.15
2023,11,27,62.47,66.73
2023,11,28,63.75,77.65
2023,11,29,66.29,68.51
2023,11,30,66.83,67.13
2023,12,1,66.34,74.89
2023,12,2,65.79,74.23
2023,12,3,66.34,81.36
2023,12,4,62.4,84.79
2023,12,5,61.05,65.3
2023,12,6,62.11,58.56
2023,12,7,64.47,60.67
2023,12,8,67.98,58.5
2023,12,9,67.8,51.09
2023,12,10,65.82,40.21
2023,12,11,64.47,40.73
2023,12,12,62.28,51.48
2023,12,13,62.92,50.15
2023,12,14,62.51,50.32
2023,12,15,60.78,53.78
2023,12,16,61.75,54.26
2023,12,17,64.38,45.39
2023,12,18,61.43,43.81
2023,12,19,60.3,38.94
2023,12,20,58.95,38.11
2023,12,21,63.61,30.94
2023,12,22,64.2,31.0
2023,12,23,61.99,40.7
2023,12,24,59.36,51.17
2023,12,25,62.29,46.72
2023,12,26,62.53,45.37
2023,12,27,62.29,49.93
2023,12,28,60.62,47.27
2023,12,29,60.21,49.25
2023,12,30,59.94,51.63
2023,12,31,58.98,58.44
2024,1,1,58.66,57.2
2024,1,2,58.77,59.99
2024,1,3,58.91,62.53
2024,1,4,55.8,49.43
2024,1,5,54.18,49.18
2024,1,6,53.96,58.49
2024,1,7,55.47,56.34
2024,1,8,60.1,64.52
2024,1,9,58.17,82.65
2024,1,10,56.14,56.71
2024,1,11,56.44,47.74
2024,1,12,59.16,47.75
2024,1,13,62.85,47.12
2024,1,14,62.35,45.53
2024,1,15,59.31,41.29
2024,1,16,59.58,45.6
2024,1,17,57.81,47.76
2024,1,18,55.81,48.99
2024,1,19,55.96,46.85
2024,1,20,55.4,44.57
2024,1,21,58.82,35.24
2024,1,22,57.9,32.58
2024,1,23,57.7,37.37
2024,1,24,59.23,34.95
2024,1,25,57.16,36.72
2024,1,26,60.3,34.95
2024,1,27,64.99,31.28
2024,1,28,66.11,30.42
2024,1,29,65.14,38.11
2024,1,30,64.72,37.74
2024,1,31,68.4,35.85
2024,2,1,68.92,45.33
2024,2,2,62.49,47.76
2024,2,3,67.05,37.08
2024,2,4,71.08,54.21
2024,2,5,64.69,66.01
2024,2,6,59.97,48.37
2024,2,7,60.51,43.88
2024,2,8,57.72,44.16
2024,2,9,58.78,31.54
2024,2,10,59.16,29.77
2024,2,11,60.87,30.13
2024,2,12,59.4,32.62
2024,2,13,63.07,32.42
2024,2,14,63.09,33.07
2024,2,15,63.45,34.43
2024,2,16,65.25,30.62
2024,2,17,68.65,23.02
2024,2,18,72.36,19.43
2024,2,19,74.03,29.48
2024,2,20,74.64,42.21
2024,2,21,68.81,28.12
2024,2,22,65.61,26.95
2024,2,23,64.15,27.32
2024,2,24,64.63,25.0
2024,2,25,63.43,35.78
2024,2,26,68.54,31.12
2024,2,27,69.87,35.72
2024,2,28,68.41,40.1
2024,2,29,71.24,33.4
2024,3,1,76.82,33.57
2024,3,2,74.08,45.32
2024,3,3,63.61,35.33
2024,3,4,60.55,24.69
2024,3,5,61.43,28.05
2024,3,6,64.83,27.57
2024,3,7,68.74,29.32
2024,3,8,72.21,29.0
2024,3,9,69.82,30.1
2024,3,10,73.09,27.77
2024,3,11,76.62,29.28
2024,3,12,75.9,27.45
2024,3,13,76.19,29.41
2024,3,14,75.29,29.45
2024,3,15,74.44,29.17
2024,3,16,74.64,20.97
2024,3,17,74.19,19.7
2024,3,18,74.5,17.16
2024,3,19,77.27,20.0
2024,3,20,77.56,20.79
2024,3,21,76.75,20.27
2024,3,22,81.1,19.62
2024,3,23,83.66,16.05
2024,3,24,84.97,23.31
2024,3,25,82.81,27.74
2024,3,26,86.2,19.77
2024,3,27,91.27,20.92
2024,3,28,92.26,23.8
2024,3,29,91.04,23.39
2024,3,30,86.68,18.3
2024,3,31,83.05,18.64
2024,4,1,83.37,21.12
2024,4,2,85.55,15.41
2024,4,3,85.41,20.67
2024,4,4,87.69,23.91
2024,4,5,86.54,27.13
2024,4,6,85.96,28.38
2024,4,7,86.97,14.77
2024,4,8,87.33,12.25
2024,4,9,87.49,15.85
2024,4,10,84.0,36.34
2024,4,11,86.27,37.76
2024,4,12,87.66,29.96
2024,4,13,88.84,33.08
2024,4,14,88.39,32.65
2024,4,15,88.27,39.41
2024,4,16,87.55,33.33
2024,4,17,88.02,28.36
2024,4,18,90.12,25.39
2024,4,19,90.5,25.88
2024,4,20,85.26,26.07
2024,4,21,85.71,30.27
2024,4,22,87.78,26.16
2024,4,23,89.31,24.62
2024,4,24,90.95,18.38
2024,4,25,92.16,17.23
2024,4,26,92.68,22.55
2024,4,27,89.76,21.55
2024,4,28,89.91,19.69
2024,4,29,89.74,18.58
2024,4,30,86.27,8.58
2024,5,1,84.16,13.62
2024,5,2,84.67,14.52
2024,5,3,89.8,11.11
2024,5,4,92.64,15.46
2024,5,5,93.63,24.3
2024,5,6,94.53,20.56
2024,5,7,97.97,16.87
2024,5,8,99.36,16.56
2024,5,9,97.75,16.96
2024,5,10,98.71,20.45
2024,5,11,97.72,22.49
2024,5,12,95.05,32.76
2024,5,13,97.84,21.88
2024,5,14,97.65,19.69
2024,5,15,97.9,14.97
2024,5,16,98.82,14.52
2024,5,17,101.21,14.69
2024,5,18,101.07,13.7
2024,5,19,100.99,14.34
2024,5,20,101.08,16.59
2024,5,21,101.98,17.0
2024,5,22,103.01,16.95
2024,5,23,102.36,16.56
2024,5,24,100.69,24.46
2024,5,25,101.5,22.12
2024,5,26,104.32,16.92
2024,5,27,104.65,14.51
2024,5,28,102.9,19.0
2024,5,29,102.97,23.03
2024,5,30,103.32,24.4
2024,5,31,102.67,21.73
2024,6,1,100.9,22.77
2024,6,2,99.97,24.28
2024,6,3,101.97,23.92
2024,6,4,102.09,22.92
2024,6,5,101.1,23.48
2024,6,6,99.84,25.05
2024,6,7,100.17,25.38
2024,6,8,99.97,29.11
2024,6,9,100.63,26.37
2024,6,10,99.9,24.3
2024,6,11,100.83,23.53
2024,6,12,99.18,28.46
2024,6,13,100.15,27.59
2024,6,14,99.01,25.82
2024,6,15,99.84,27.82
2024,6,16,101.97,30.44
2024,6,17,100.54,35.15
2024,6,18,102.31,30.94
2024,6,19,100.94,32.96
2024,6,20,98.71,37.79
2024,6,21,91.24,58.71
2024,6,22,91.56,55.38
2024,6,23,92.84,53.14
2024,6,24,92.57,58.05
2024,6,25,94.01,56.12
2024,6,26,90.18,66.75
2024,6,27,86.22,76.97
2024,6,28,85.39,80.02
2024,6,29,85.68,77.86
2024,6,30,85.57,76.34
2024,7,1,87.06,72.9
2024,7,2,88.59,66.86
2024,7,3,89.13,67.15
2024,7,4,86.09,73.01
2024,7,5,82.96,86.11
2024,7,6,86.02,76.53
2024,7,7,86.67,73.73
2024,7,8,85.44,77.96
2024,7,9,83.71,83.11
2024,7,10,87.64,75.55
2024,7,11,86.36,76.93
2024,7,12,87.93,73.01
2024,7,13,86.95,75.81
2024,7,14,87.55,72.37
2024,7,15,87.42,74.64
2024,7,16,86.85,76.72
2024,7,17,87.78,76.48
2024,7,18,88.11,76.29
2024,7,19,88.54,74.5
2024,7,20,89.4,70.95
2024,7,21,89.13,73.18
2024,7,22,88.88,74.83
2024,7,23,86.5,82.6
2024,7,24,86.9,77.89
2024,7,25,83.8,81.89
2024,7,26,82.99,86.23
2024,7,27,84.29,85.88
2024,7,28,85.59,83.44
2024,7,29,85.55,82.98
2024,7,30,85.73,82.16
2024,7,31,83.91,83.85
2024,8,1,81.57,87.61
2024,8,2,81.9,90.15
2024,8,3,81.61,85.14
2024,8,4,83.08,84.72
2024,8,5,83.05,88.09
2024,8,6,79.36,88.42
2024,8,7,80.24,89.5
2024,8,8,80.17,88.76
2024,8,9,80.89,88.62
2024,8,10,80.58,90.72
2024,8,11,80.22,92.35
2024,8,12,80.55,90.64
2024,8,13,82.6,87.09
2024,8,14,81.37,91.63
2024,8,15,81.05,93.56
2024,8,16,81.57,89.87
2024,8,17,81.93,87.49
2024,8,18,82.15,85.01
2024,8,19,81.82,87.18
2024,8,20,82.62,81.83
2024,8,21,83.25,83.8
2024,8,22,84.0,82.14
2024,8,23,83.34,83.66
2024,8,24,82.62,87.02
2024,8,25,80.24,92.35
2024,8,26,79.12,93.08
2024,8,27,79.3,88.73
2024,8,28,80.28,88.8
2024,8,29,78.17,88.95
2024,8,30,79.86,86.61
2024,8,31,82.49,81.81
2024,9,1,82.96,85.29
2024,9,2,81.86,90.45
2024,9,3,81.25,91.02
2024,9,4,80.85,90.65
2024,9,5,80.31,90.78
2024,9,6,80.58,91.44
2024,9,7,80.11,90.81
2024,9,8,79.84,92.9
2024,9,9,81.37,89.35
2024,9,10,81.81,87.1
2024,9,11,81.86,87.45
2024,9,12,81.19,92.05
2024,9,13,79.66,89.7
2024,9,14,78.53,87.66
2024,9,15,78.91,86.57
2024,9,16,77.99,84.78
2024,9,17,78.15,84.97
2024,9,18,78.8,86.77
2024,9,19,78.31,85.78
2024,9,20,80.06,86.25
2024,9,21,82.85,80.73
2024,9,22,83.28,83.85
2024,9,23,83.64,82.21
2024,9,24,85.23,77.26
2024,9,25,83.86,81.02
2024,9,26,81.72,86.93
2024,9,27,81.01,84.7
2024,9,28,82.47,80.24
2024,9,29,81.81,83.16
2024,9,30,81.05,84.89
2024,10,1,81.73,81.87
2024,10,2,80.8,80.73
2024,10,3,80.46,83.23
2024,10,4,79.65,83.39
2024,10,5,79.72,80.58
2024,10,6,81.14,71.45
2024,10,7,80.91,72.2
2024,10,8,80.2,74.57
2024,10,9,79.63,75.22
2024,10,10,79.66,75.84
2024,10,11,78.49,80.94
2024,10,12,77.02,81.29
2024,10,13,76.66,84.0
2024,10,14,76.95,86.39
2024,10,15,79.95,65.87
2024,10,16,76.44,68.98
2024,10,17,77.25,67.05
2024,10,18,77.16,71.65
2024,10,19,78.08,72.4
2024,10,20,77.31,77.17
2024,10,21,76.6,78.03
2024,10,22,77.52,73.61
2024,10,23,77.99,71.56
2024,10,24,74.62,65.5
2024,10,25,76.23,64.14
2024,10,26,77.9,59.83
2024,10,27,76.3,66.71
2024,10,28,75.2,78.72
2024,10,29,77.99,72.18
2024,10,30,77.41,66.47
2024,10,31,76.21,62.91
2024,11,1,76.21,60.92
2024,11,2,75.69,62.81
2024,11,3,76.51,60.4
2024,11,4,75.65,60.42
2024,11,5,72.91,73.36
2024,11,6,73.15,74.54
2024,11,7,74.57,71.46
2024,11,8,75.11,68.84
2024,11,9,74.28,69.04
2024,11,10,74.68,63.97
